Migration_Scenario,Year,FIPS,Area_Name,Total_Population
1,2057,48435,Sutton,1438
1,2058,48435,Sutton,1396
1,2059,48435,Sutton,1373
1,2060,48435,Sutton,1338
1,2020,48437,Swisher,6971
1,2021,48437,Swisher,6920
1,2022,48437,Swisher,6852
1,2023,48437,Swisher,6785
1,2024,48437,Swisher,6704
1,2025,48437,Swisher,6629
1,2026,48437,Swisher,6566
1,2027,48437,Swisher,6502
1,2028,48437,Swisher,6427
1,2029,48437,Swisher,6357
1,2030,48437,Swisher,6301
1,2031,48437,Swisher,6247
1,2032,48437,Swisher,6193
1,2033,48437,Swisher,6125
1,2034,48437,Swisher,6050
1,2035,48437,Swisher,6002
1,2036,48437,Swisher,5946
1,2037,48437,Swisher,5872
1,2038,48437,Swisher,5820
1,2039,48437,Swisher,5758
1,2040,48437,Swisher,5684
1,2041,48437,Swisher,5634
1,2042,48437,Swisher,5570
1,2043,48437,Swisher,5502
1,2044,48437,Swisher,5438
1,2045,48437,Swisher,5372
1,2046,48437,Swisher,5303
1,2047,48437,Swisher,5239
1,2048,48437,Swisher,5175
1,2049,48437,Swisher,5116
1,2050,48437,Swisher,5049
1,2051,48437,Swisher,4992
1,2052,48437,Swisher,4930
1,2053,48437,Swisher,4864
1,2054,48437,Swisher,4816
1,2055,48437,Swisher,4756
1,2056,48437,Swisher,4689
1,2057,48437,Swisher,4652
1,2058,48437,Swisher,4593
1,2059,48437,Swisher,4548
1,2060,48437,Swisher,4504
1,2020,48439,Tarrant,2110640
1,2021,48439,Tarrant,2133380
1,2022,48439,Tarrant,2157600
1,2023,48439,Tarrant,2181831
1,2024,48439,Tarrant,2206299
1,2025,48439,Tarrant,2230907
1,2026,48439,Tarrant,2255757
1,2027,48439,Tarrant,2280766
1,2028,48439,Tarrant,2305960
1,2029,48439,Tarrant,2331203
1,2030,48439,Tarrant,2356541
1,2031,48439,Tarrant,2382045
1,2032,48439,Tarrant,2407546
1,2033,48439,Tarrant,2432967
1,2034,48439,Tarrant,2458261
1,2035,48439,Tarrant,2483381
1,2036,48439,Tarrant,2508322
1,2037,48439,Tarrant,2532931
1,2038,48439,Tarrant,2557186
1,2039,48439,Tarrant,2581141
1,2040,48439,Tarrant,2604655
1,2041,48439,Tarrant,2627758
1,2042,48439,Tarrant,2650346
1,2043,48439,Tarrant,2672383
1,2044,48439,Tarrant,2693837
1,2045,48439,Tarrant,2714612
1,2046,48439,Tarrant,2734829
1,2047,48439,Tarrant,2754421
1,2048,48439,Tarrant,2773388
1,2049,48439,Tarrant,2791785
1,2050,48439,Tarrant,2809558
1,2051,48439,Tarrant,2826767
1,2052,48439,Tarrant,2843523
1,2053,48439,Tarrant,2859863
1,2054,48439,Tarrant,2875926
1,2055,48439,Tarrant,2891713
1,2056,48439,Tarrant,2907389
1,2057,48439,Tarrant,2922930
1,2058,48439,Tarrant,2938446
1,2059,48439,Tarrant,2953944
1,2060,48439,Tarrant,2969443
1,2020,48441,Taylor,143208
1,2021,48441,Taylor,144972
1,2022,48441,Taylor,146208
1,2023,48441,Taylor,147505
1,2024,48441,Taylor,148821
1,2025,48441,Taylor,150132
1,2026,48441,Taylor,151474
1,2027,48441,Taylor,152843
1,2028,48441,Taylor,154211
1,2029,48441,Taylor,155580
1,2030,48441,Taylor,156945
1,2031,48441,Taylor,158314
1,2032,48441,Taylor,159654
1,2033,48441,Taylor,160958
1,2034,48441,Taylor,162261
1,2035,48441,Taylor,163578
1,2036,48441,Taylor,164867
1,2037,48441,Taylor,166118
1,2038,48441,Taylor,167336
1,2039,48441,Taylor,168538
1,2040,48441,Taylor,169708
1,2041,48441,Taylor,170882
1,2042,48441,Taylor,172032
1,2043,48441,Taylor,173160
1,2044,48441,Taylor,174267
1,2045,48441,Taylor,175354
1,2046,48441,Taylor,176438
1,2047,48441,Taylor,177499
1,2048,48441,Taylor,178585
1,2049,48441,Taylor,179640
1,2050,48441,Taylor,180699
1,2051,48441,Taylor,181759
1,2052,48441,Taylor,182863
1,2053,48441,Taylor,183966
1,2054,48441,Taylor,185112
1,2055,48441,Taylor,186267
1,2056,48441,Taylor,187421
1,2057,48441,Taylor,188620
1,2058,48441,Taylor,189817
1,2059,48441,Taylor,191034
1,2060,48441,Taylor,192255
1,2020,48443,Terrell,760
1,2021,48443,Terrell,732
1,2022,48443,Terrell,713
1,2023,48443,Terrell,692
1,2024,48443,Terrell,669
1,2025,48443,Terrell,642
1,2026,48443,Terrell,622
1,2027,48443,Terrell,602
1,2028,48443,Terrell,587
1,2029,48443,Terrell,568
1,2030,48443,Terrell,553
1,2031,48443,Terrell,530
1,2032,48443,Terrell,509
1,2033,48443,Terrell,492
1,2034,48443,Terrell,475
1,2035,48443,Terrell,465
1,2036,48443,Terrell,449
1,2037,48443,Terrell,437
1,2038,48443,Terrell,427
1,2039,48443,Terrell,409
1,2040,48443,Terrell,403
1,2041,48443,Terrell,386
1,2042,48443,Terrell,382
1,2043,48443,Terrell,368
1,2044,48443,Terrell,357
1,2045,48443,Terrell,336
1,2046,48443,Terrell,321
1,2047,48443,Terrell,306
1,2048,48443,Terrell,298
1,2049,48443,Terrell,284
1,2050,48443,Terrell,277
1,2051,48443,Terrell,263
1,2052,48443,Terrell,257
1,2053,48443,Terrell,245
1,2054,48443,Terrell,238
1,2055,48443,Terrell,232
1,2056,48443,Terrell,227
1,2057,48443,Terrell,218
1,2058,48443,Terrell,205
1,2059,48443,Terrell,193
1,2060,48443,Terrell,187
1,2020,48445,Terry,11831
1,2021,48445,Terry,11815
1,2022,48445,Terry,11761
1,2023,48445,Terry,11726
1,2024,48445,Terry,11703
1,2025,48445,Terry,11643
1,2026,48445,Terry,11609
1,2027,48445,Terry,11578
1,2028,48445,Terry,11541
1,2029,48445,Terry,11529
1,2030,48445,Terry,11478
1,2031,48445,Terry,11460
1,2032,48445,Terry,11443
1,2033,48445,Terry,11412
1,2034,48445,Terry,11385
1,2035,48445,Terry,11351
1,2036,48445,Terry,11334
1,2037,48445,Terry,11307
1,2038,48445,Terry,11285
1,2039,48445,Terry,11241
1,2040,48445,Terry,11202
1,2041,48445,Terry,11168
1,2042,48445,Terry,11126
1,2043,48445,Terry,11077
1,2044,48445,Terry,11036
1,2045,48445,Terry,11004
1,2046,48445,Terry,10941
1,2047,48445,Terry,10895
1,2048,48445,Terry,10844
1,2049,48445,Terry,10790
1,2050,48445,Terry,10734
1,2051,48445,Terry,10670
1,2052,48445,Terry,10622
1,2053,48445,Terry,10559
1,2054,48445,Terry,10511
1,2055,48445,Terry,10451
1,2056,48445,Terry,10396
1,2057,48445,Terry,10334
1,2058,48445,Terry,10285
1,2059,48445,Terry,10227
1,2060,48445,Terry,10172
1,2020,48447,Throckmorton,1440
1,2021,48447,Throckmorton,1410
1,2022,48447,Throckmorton,1385
1,2023,48447,Throckmorton,1372
1,2024,48447,Throckmorton,1359
1,2025,48447,Throckmorton,1342
1,2026,48447,Throckmorton,1325
1,2027,48447,Throckmorton,1301
1,2028,48447,Throckmorton,1281
1,2029,48447,Throckmorton,1268
1,2030,48447,Throckmorton,1243
1,2031,48447,Throckmorton,1237
1,2032,48447,Throckmorton,1218
1,2033,48447,Throckmorton,1193
1,2034,48447,Throckmorton,1182
1,2035,48447,Throckmorton,1170
1,2036,48447,Throckmorton,1159
1,2037,48447,Throckmorton,1140
1,2038,48447,Throckmorton,1118
1,2039,48447,Throckmorton,1105
1,2040,48447,Throckmorton,1100
1,2041,48447,Throckmorton,1086
1,2042,48447,Throckmorton,1060
1,2043,48447,Throckmorton,1049
1,2044,48447,Throckmorton,1034
1,2045,48447,Throckmorton,1020
1,2046,48447,Throckmorton,1004
1,2047,48447,Throckmorton,988
1,2048,48447,Throckmorton,972
1,2049,48447,Throckmorton,955
1,2050,48447,Throckmorton,946
1,2051,48447,Throckmorton,932
1,2052,48447,Throckmorton,920
1,2053,48447,Throckmorton,901
1,2054,48447,Throckmorton,885
1,2055,48447,Throckmorton,876
1,2056,48447,Throckmorton,862
1,2057,48447,Throckmorton,852
1,2058,48447,Throckmorton,843
1,2059,48447,Throckmorton,834
1,2060,48447,Throckmorton,821
1,2020,48449,Titus,31247
1,2021,48449,Titus,31189
1,2022,48449,Titus,31141
1,2023,48449,Titus,31102
1,2024,48449,Titus,31072
1,2025,48449,Titus,31030
1,2026,48449,Titus,30961
1,2027,48449,Titus,30907
1,2028,48449,Titus,30866
1,2029,48449,Titus,30829
1,2030,48449,Titus,30777
1,2031,48449,Titus,30722
1,2032,48449,Titus,30660
1,2033,48449,Titus,30608
1,2034,48449,Titus,30542
1,2035,48449,Titus,30480
1,2036,48449,Titus,30401
1,2037,48449,Titus,30313
1,2038,48449,Titus,30244
1,2039,48449,Titus,30160
1,2040,48449,Titus,30064
1,2041,48449,Titus,29979
1,2042,48449,Titus,29880
1,2043,48449,Titus,29795
1,2044,48449,Titus,29677
1,2045,48449,Titus,29565
1,2046,48449,Titus,29441
1,2047,48449,Titus,29330
1,2048,48449,Titus,29220
1,2049,48449,Titus,29098
1,2050,48449,Titus,28978
1,2051,48449,Titus,28866
1,2052,48449,Titus,28754
1,2053,48449,Titus,28650
1,2054,48449,Titus,28549
1,2055,48449,Titus,28439
1,2056,48449,Titus,28330
1,2057,48449,Titus,28213
1,2058,48449,Titus,28122
1,2059,48449,Titus,28029
1,2060,48449,Titus,27938
1,2020,48451,Tom Green,120003
1,2021,48451,Tom Green,121400
1,2022,48451,Tom Green,122587
1,2023,48451,Tom Green,123791
1,2024,48451,Tom Green,125014
1,2025,48451,Tom Green,126228
1,2026,48451,Tom Green,127479
1,2027,48451,Tom Green,128725
1,2028,48451,Tom Green,129996
1,2029,48451,Tom Green,131278
1,2030,48451,Tom Green,132573
1,2031,48451,Tom Green,133888
1,2032,48451,Tom Green,135203
1,2033,48451,Tom Green,136525
1,2034,48451,Tom Green,137840
1,2035,48451,Tom Green,139148
1,2036,48451,Tom Green,140423
1,2037,48451,Tom Green,141717
1,2038,48451,Tom Green,142977
1,2039,48451,Tom Green,144221
1,2040,48451,Tom Green,145445
1,2041,48451,Tom Green,146639
1,2042,48451,Tom Green,147828
1,2043,48451,Tom Green,148973
1,2044,48451,Tom Green,150119
1,2045,48451,Tom Green,151264
1,2046,48451,Tom Green,152393
1,2047,48451,Tom Green,153505
1,2048,48451,Tom Green,154610
1,2049,48451,Tom Green,155710
1,2050,48451,Tom Green,156800
1,2051,48451,Tom Green,157897
1,2052,48451,Tom Green,159023
1,2053,48451,Tom Green,160121
1,2054,48451,Tom Green,161230
1,2055,48451,Tom Green,162353
1,2056,48451,Tom Green,163484
1,2057,48451,Tom Green,164620
1,2058,48451,Tom Green,165772
1,2059,48451,Tom Green,166928
1,2060,48451,Tom Green,168070
1,2020,48453,Travis,1290188
1,2021,48453,Travis,1317035
1,2022,48453,Travis,1345857
1,2023,48453,Travis,1374665
1,2024,48453,Travis,1403424
1,2025,48453,Travis,1432091
1,2026,48453,Travis,1460640
1,2027,48453,Travis,1489103
1,2028,48453,Travis,1517299
1,2029,48453,Travis,1545139
1,2030,48453,Travis,1572639
1,2031,48453,Travis,1599770
1,2032,48453,Travis,1626374
1,2033,48453,Travis,1652537
1,2034,48453,Travis,1678183
1,2035,48453,Travis,1703267
1,2036,48453,Travis,1727722
1,2037,48453,Travis,1751595
1,2038,48453,Travis,1775002
1,2039,48453,Travis,1797931
1,2040,48453,Travis,1820417
1,2041,48453,Travis,1842561
1,2042,48453,Travis,1864480
1,2043,48453,Travis,1886221
1,2044,48453,Travis,1907769
1,2045,48453,Travis,1929152
1,2046,48453,Travis,1950407
1,2047,48453,Travis,1971653
1,2048,48453,Travis,1992945
1,2049,48453,Travis,2014368
1,2050,48453,Travis,2035923
1,2051,48453,Travis,2057675
1,2052,48453,Travis,2079490
1,2053,48453,Travis,2101374
1,2054,48453,Travis,2123307
1,2055,48453,Travis,2145241
1,2056,48453,Travis,2167206
1,2057,48453,Travis,2188946
1,2058,48453,Travis,2210421
1,2059,48453,Travis,2231500
1,2060,48453,Travis,2252137
1,2020,48455,Trinity,13602
1,2021,48455,Trinity,13579
1,2022,48455,Trinity,13571
1,2023,48455,Trinity,13550
1,2024,48455,Trinity,13541
1,2025,48455,Trinity,13491
1,2026,48455,Trinity,13452
1,2027,48455,Trinity,13419
1,2028,48455,Trinity,13370
1,2029,48455,Trinity,13311
1,2030,48455,Trinity,13254
1,2031,48455,Trinity,13183
1,2032,48455,Trinity,13117
1,2033,48455,Trinity,13048
1,2034,48455,Trinity,12981
1,2035,48455,Trinity,12896
1,2036,48455,Trinity,12817
1,2037,48455,Trinity,12731
1,2038,48455,Trinity,12630
1,2039,48455,Trinity,12530
1,2040,48455,Trinity,12432
1,2041,48455,Trinity,12340
1,2042,48455,Trinity,12236
1,2043,48455,Trinity,12145
1,2044,48455,Trinity,12037
1,2045,48455,Trinity,11953
1,2046,48455,Trinity,11869
1,2047,48455,Trinity,11768
1,2048,48455,Trinity,11692
1,2049,48455,Trinity,11606
1,2050,48455,Trinity,11516
1,2051,48455,Trinity,11428
1,2052,48455,Trinity,11343
1,2053,48455,Trinity,11247
1,2054,48455,Trinity,11167
1,2055,48455,Trinity,11095
1,2056,48455,Trinity,11032
1,2057,48455,Trinity,10970
1,2058,48455,Trinity,10888
1,2059,48455,Trinity,10815
1,2060,48455,Trinity,10737
1,2020,48457,Tyler,19798
1,2021,48457,Tyler,19724
1,2022,48457,Tyler,19582
1,2023,48457,Tyler,19456
1,2024,48457,Tyler,19328
1,2025,48457,Tyler,19207
1,2026,48457,Tyler,19078
1,2027,48457,Tyler,18935
1,2028,48457,Tyler,18784
1,2029,48457,Tyler,18664
1,2030,48457,Tyler,18516
1,2031,48457,Tyler,18347
1,2032,48457,Tyler,18208
1,2033,48457,Tyler,18045
1,2034,48457,Tyler,17900
1,2035,48457,Tyler,17740
1,2036,48457,Tyler,17582
1,2037,48457,Tyler,17427
1,2038,48457,Tyler,17264
1,2039,48457,Tyler,17122
1,2040,48457,Tyler,16960
1,2041,48457,Tyler,16805
1,2042,48457,Tyler,16657
1,2043,48457,Tyler,16486
1,2044,48457,Tyler,16340
1,2045,48457,Tyler,16186
1,2046,48457,Tyler,16031
1,2047,48457,Tyler,15886
1,2048,48457,Tyler,15739
1,2049,48457,Tyler,15600
1,2050,48457,Tyler,15482
1,2051,48457,Tyler,15346
1,2052,48457,Tyler,15201
1,2053,48457,Tyler,15077
1,2054,48457,Tyler,14943
1,2055,48457,Tyler,14837
1,2056,48457,Tyler,14713
1,2057,48457,Tyler,14607
1,2058,48457,Tyler,14499
1,2059,48457,Tyler,14392
1,2060,48457,Tyler,14283
1,2020,48459,Upshur,40892
1,2021,48459,Upshur,41035
1,2022,48459,Upshur,41167
1,2023,48459,Upshur,41273
1,2024,48459,Upshur,41408
1,2025,48459,Upshur,41496
1,2026,48459,Upshur,41589
1,2027,48459,Upshur,41674
1,2028,48459,Upshur,41759
1,2029,48459,Upshur,41833
1,2030,48459,Upshur,41889
1,2031,48459,Upshur,41941
1,2032,48459,Upshur,41989
1,2033,48459,Upshur,42044
1,2034,48459,Upshur,42101
1,2035,48459,Upshur,42131
1,2036,48459,Upshur,42178
1,2037,48459,Upshur,42195
1,2038,48459,Upshur,42209
1,2039,48459,Upshur,42249
1,2040,48459,Upshur,42266
1,2041,48459,Upshur,42275
1,2042,48459,Upshur,42283
1,2043,48459,Upshur,42280
1,2044,48459,Upshur,42288
1,2045,48459,Upshur,42270
1,2046,48459,Upshur,42258
1,2047,48459,Upshur,42228
1,2048,48459,Upshur,42202
1,2049,48459,Upshur,42158
1,2050,48459,Upshur,42109
1,2051,48459,Upshur,42075
1,2052,48459,Upshur,42020
1,2053,48459,Upshur,41949
1,2054,48459,Upshur,41893
1,2055,48459,Upshur,41827
1,2056,48459,Upshur,41759
1,2057,48459,Upshur,41684
1,2058,48459,Upshur,41618
1,2059,48459,Upshur,41561
1,2060,48459,Upshur,41507
1,2020,48461,Upton,3308
1,2021,48461,Upton,3275
1,2022,48461,Upton,3274
1,2023,48461,Upton,3275
1,2024,48461,Upton,3257
1,2025,48461,Upton,3250
1,2026,48461,Upton,3250
1,2027,48461,Upton,3269
1,2028,48461,Upton,3247
1,2029,48461,Upton,3252
1,2030,48461,Upton,3262
1,2031,48461,Upton,3271
1,2032,48461,Upton,3267
1,2033,48461,Upton,3268
1,2034,48461,Upton,3258
1,2035,48461,Upton,3271
1,2036,48461,Upton,3283
1,2037,48461,Upton,3286
1,2038,48461,Upton,3291
1,2039,48461,Upton,3301
1,2040,48461,Upton,3298
1,2041,48461,Upton,3301
1,2042,48461,Upton,3315
1,2043,48461,Upton,3310
1,2044,48461,Upton,3304
1,2045,48461,Upton,3313
1,2046,48461,Upton,3321
1,2047,48461,Upton,3316
1,2048,48461,Upton,3320
1,2049,48461,Upton,3309
1,2050,48461,Upton,3303
1,2051,48461,Upton,3302
1,2052,48461,Upton,3303
1,2053,48461,Upton,3295
1,2054,48461,Upton,3287
1,2055,48461,Upton,3284
1,2056,48461,Upton,3277
1,2057,48461,Upton,3281
1,2058,48461,Upton,3279
1,2059,48461,Upton,3280
1,2060,48461,Upton,3284
1,2020,48463,Uvalde,24564
1,2021,48463,Uvalde,24403
1,2022,48463,Uvalde,24202
1,2023,48463,Uvalde,23987
1,2024,48463,Uvalde,23785
1,2025,48463,Uvalde,23568
1,2026,48463,Uvalde,23355
1,2027,48463,Uvalde,23154
1,2028,48463,Uvalde,22960
1,2029,48463,Uvalde,22753
1,2030,48463,Uvalde,22571
1,2031,48463,Uvalde,22363
1,2032,48463,Uvalde,22185
1,2033,48463,Uvalde,22000
1,2034,48463,Uvalde,21813
1,2035,48463,Uvalde,21617
1,2036,48463,Uvalde,21444
1,2037,48463,Uvalde,21255
1,2038,48463,Uvalde,21067
1,2039,48463,Uvalde,20881
1,2040,48463,Uvalde,20698
1,2041,48463,Uvalde,20494
1,2042,48463,Uvalde,20307
1,2043,48463,Uvalde,20111
1,2044,48463,Uvalde,19908
1,2045,48463,Uvalde,19729
1,2046,48463,Uvalde,19526
1,2047,48463,Uvalde,19326
1,2048,48463,Uvalde,19142
1,2049,48463,Uvalde,18948
1,2050,48463,Uvalde,18741
1,2051,48463,Uvalde,18552
1,2052,48463,Uvalde,18345
1,2053,48463,Uvalde,18160
1,2054,48463,Uvalde,17960
1,2055,48463,Uvalde,17765
1,2056,48463,Uvalde,17568
1,2057,48463,Uvalde,17390
1,2058,48463,Uvalde,17188
1,2059,48463,Uvalde,17005
1,2060,48463,Uvalde,16822
1,2020,48465,Val Verde,47586
1,2021,48465,Val Verde,47446
1,2022,48465,Val Verde,47297
1,2023,48465,Val Verde,47132
1,2024,48465,Val Verde,46985
1,2025,48465,Val Verde,46833
1,2026,48465,Val Verde,46672
1,2027,48465,Val Verde,46525
1,2028,48465,Val Verde,46358
1,2029,48465,Val Verde,46217
1,2030,48465,Val Verde,46047
1,2031,48465,Val Verde,45887
1,2032,48465,Val Verde,45727
1,2033,48465,Val Verde,45570
1,2034,48465,Val Verde,45406
1,2035,48465,Val Verde,45259
1,2036,48465,Val Verde,45109
1,2037,48465,Val Verde,44962
1,2038,48465,Val Verde,44809
1,2039,48465,Val Verde,44673
1,2040,48465,Val Verde,44531
1,2041,48465,Val Verde,44407
1,2042,48465,Val Verde,44246
1,2043,48465,Val Verde,44111
1,2044,48465,Val Verde,43984
1,2045,48465,Val Verde,43850
1,2046,48465,Val Verde,43710
1,2047,48465,Val Verde,43570
1,2048,48465,Val Verde,43435
1,2049,48465,Val Verde,43287
1,2050,48465,Val Verde,43147
1,2051,48465,Val Verde,43006
1,2052,48465,Val Verde,42851
1,2053,48465,Val Verde,42686
1,2054,48465,Val Verde,42526
1,2055,48465,Val Verde,42372
1,2056,48465,Val Verde,42200
1,2057,48465,Val Verde,42038
1,2058,48465,Val Verde,41871
1,2059,48465,Val Verde,41691
1,2060,48465,Val Verde,41515
1,2020,48467,Van Zandt,59541
1,2021,48467,Van Zandt,60320
1,2022,48467,Van Zandt,61067
1,2023,48467,Van Zandt,61789
1,2024,48467,Van Zandt,62552
1,2025,48467,Van Zandt,63296
1,2026,48467,Van Zandt,64042
1,2027,48467,Van Zandt,64803
1,2028,48467,Van Zandt,65581
1,2029,48467,Van Zandt,66339
1,2030,48467,Van Zandt,67117
1,2031,48467,Van Zandt,67885
1,2032,48467,Van Zandt,68666
1,2033,48467,Van Zandt,69455
1,2034,48467,Van Zandt,70255
1,2035,48467,Van Zandt,71040
1,2036,48467,Van Zandt,71808
1,2037,48467,Van Zandt,72578
1,2038,48467,Van Zandt,73345
1,2039,48467,Van Zandt,74132
1,2040,48467,Van Zandt,74885
1,2041,48467,Van Zandt,75671
1,2042,48467,Van Zandt,76418
1,2043,48467,Van Zandt,77174
1,2044,48467,Van Zandt,77912
1,2045,48467,Van Zandt,78641
1,2046,48467,Van Zandt,79400
1,2047,48467,Van Zandt,80122
1,2048,48467,Van Zandt,80839
1,2049,48467,Van Zandt,81564
1,2050,48467,Van Zandt,82306
1,2051,48467,Van Zandt,83042
1,2052,48467,Van Zandt,83775
1,2053,48467,Van Zandt,84506
1,2054,48467,Van Zandt,85256
1,2055,48467,Van Zandt,86013
1,2056,48467,Van Zandt,86769
1,2057,48467,Van Zandt,87539
1,2058,48467,Van Zandt,88353
1,2059,48467,Van Zandt,89153
1,2060,48467,Van Zandt,89991
1,2020,48469,Victoria,91319
1,2021,48469,Victoria,91676
1,2022,48469,Victoria,91928
1,2023,48469,Victoria,92178
1,2024,48469,Victoria,92430
1,2025,48469,Victoria,92666
1,2026,48469,Victoria,92917
1,2027,48469,Victoria,93178
1,2028,48469,Victoria,93438
1,2029,48469,Victoria,93697
1,2030,48469,Victoria,93954
1,2031,48469,Victoria,94209
1,2032,48469,Victoria,94464
1,2033,48469,Victoria,94736
1,2034,48469,Victoria,94952
1,2035,48469,Victoria,95170
1,2036,48469,Victoria,95386
1,2037,48469,Victoria,95595
1,2038,48469,Victoria,95776
1,2039,48469,Victoria,95940
1,2040,48469,Victoria,96082
1,2041,48469,Victoria,96209
1,2042,48469,Victoria,96320
1,2043,48469,Victoria,96427
1,2044,48469,Victoria,96505
1,2045,48469,Victoria,96568
1,2046,48469,Victoria,96597
1,2047,48469,Victoria,96630
1,2048,48469,Victoria,96649
1,2049,48469,Victoria,96627
1,2050,48469,Victoria,96608
1,2051,48469,Victoria,96575
1,2052,48469,Victoria,96567
1,2053,48469,Victoria,96504
1,2054,48469,Victoria,96471
1,2055,48469,Victoria,96426
1,2056,48469,Victoria,96390
1,2057,48469,Victoria,96340
1,2058,48469,Victoria,96276
1,2059,48469,Victoria,96214
1,2060,48469,Victoria,96168
1,2020,48471,Walker,76400
1,2021,48471,Walker,79835
1,2022,48471,Walker,81293
1,2023,48471,Walker,82794
1,2024,48471,Walker,84305
1,2025,48471,Walker,85743
1,2026,48471,Walker,87061
1,2027,48471,Walker,88239
1,2028,48471,Walker,89271
1,2029,48471,Walker,90219
1,2030,48471,Walker,91068
1,2031,48471,Walker,91783
1,2032,48471,Walker,92454
1,2033,48471,Walker,93069
1,2034,48471,Walker,93680
1,2035,48471,Walker,94307
1,2036,48471,Walker,94975
1,2037,48471,Walker,95633
1,2038,48471,Walker,96316
1,2039,48471,Walker,96966
1,2040,48471,Walker,97641
1,2041,48471,Walker,98352
1,2042,48471,Walker,99094
1,2043,48471,Walker,99949
1,2044,48471,Walker,100893
1,2045,48471,Walker,101956
1,2046,48471,Walker,103186
1,2047,48471,Walker,104504
1,2048,48471,Walker,105914
1,2049,48471,Walker,107383
1,2050,48471,Walker,108926
